sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,lnlike,likelihood,prior_prob
112001,2.95595938109776,0,0.855533970030744,0.8,0.174804784948502,1,8,2.10916016434381,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.124719477828674,0,1.56755234462453,0,0,0,0.0303697449392,0,0,2.79920803077115,0,0,1.36599281647032,-1859.85262052741,-1549.43550303784,-310.417117489568
112101,3.536167591435,0,0.908124646523982,0.8,0.16592338296664,1,8,2.16198139334261,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.401598109607797,0,1.15284480723005,0,0,0,-0.574953517499552,0,0,2.44269638376014,0,0,1.04786842843694,-1923.02914070367,-1533.29927600943,-389.729864694239
112201,3.62334049216029,0,0.735524943757383,0.8,0.159510384538579,1,8,2.09311706846345,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.143541714447265,0,1.20129455694496,0,0,0,-0.743753843903044,0,0,2.51545129134001,0,0,0.967499809463988,-1851.4263286281,-1532.35293760012,-319.073391027988
112301,3.08133329353813,0,0.960125636347187,0.8,0.150421012969319,1,8,2.14112928366799,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.364385737279141,0,1.09977619465491,0,0,0,-0.359690249190158,0,0,2.45911385410421,0,0,1.21888474024192,-1897.56321914731,-1555.52476315352,-342.038455993794
112401,3.40098503243169,0,0.997982881354957,0.8,0.156806847859307,1,8,2.18256887618274,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0432938896134933,0,1.13903141186049,0,0,0,-0.223400566595751,0,0,2.90414866899264,0,0,0.889034146026614,-1846.59030187969,-1539.68958361249,-306.9007182672
112501,3.3613492580192,0,0.658582790574366,0.8,0.188965354472309,1,8,2.07632325305801,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0432938896134933,0,1.13903141186049,0,0,0,-0.0909690239017644,0,0,2.53592874120824,0,0,0.951116565371876,-1817.53961493969,-1538.38294697133,-279.156667968357
112601,3.10710537601899,0,0.671165328366803,0.8,0.157549626937161,1,8,2.17368494172366,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.261531956666161,0,1.13903141186049,0,0,0,-0.413922712590793,0,0,2.42360522754278,0,0,1.08969305722121,-1864.49852997449,-1535.58011062902,-328.918419345478
112701,3.38614566574586,0,0.942931525257217,0.8,0.138934615919554,1,8,2.10603460458018,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.434344017687224,0,0.851034004906389,0,0,0,-0.402576238592277,0,0,2.24824524258827,0,0,0.836175574611767,-1935.72939474669,-1568.19197690128,-367.537417845409
112801,3.13568254364159,0,0.905228634269846,0.8,0.15974274677749,1,8,2.11460641169258,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0839480826559411,0,1.22665221708277,0,0,0,-0.330462091484507,0,0,2.10748258008182,0,0,1.15924695962525,-1905.40847855615,-1562.7099762227,-342.698502333444
112901,3.36608689545299,0,0.601352447035854,0.8,0.176421653381194,1,8,2.0523835273599,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0730335313625039,0,1.06915072590487,0,0,0,-0.419253604834093,0,0,2.78983357047969,0,0,1.34743498449905,-1858.0377698371,-1532.34380456519,-325.693965271915
113001,3.46406917989317,0,0.835782798643438,0.8,0.170078347556076,1,8,2.08090084065503,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.148103833584203,0,1.23882000928659,0,0,0,-0.419253604834093,0,0,2.6275713181141,0,0,0.960493027487714,-1885.64659524792,-1545.26122887036,-340.385366377561
113101,3.58623698144544,0,0.896803046332372,0.8,0.172798450270001,1,8,2.10529512941903,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0197922072022756,0,1.03894799179173,0,0,0,-0.267873795792588,0,0,2.34790629366858,0,0,1.20526440792994,-1878.34315713699,-1541.71515116563,-336.628005971362
113201,3.50174224143505,0,0.887474179758302,0.8,0.145929616549131,1,8,2.07857822070389,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.31800042656055,0,0.928451414653327,0,0,0,-0.347300452296913,0,0,2.40208090037386,0,0,0.75908249211926,-1908.35378429192,-1548.68854285066,-359.665241441264
113301,2.90929032740577,0,0.941877522658628,0.8,0.116646460924364,1,8,2.09594873497056,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0075411824028464,0,1.09445381552502,0,0,0,-0.28970197862794,0,0,2.55939607509165,0,0,0.759420729932897,-1896.72205428828,-1570.82003726458,-325.902017023696
113401,3.10332386634138,0,0.898263482569392,0.8,0.145632420921952,1,8,2.16348925117375,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0438693394141434,0,1.03939794434919,0,0,0,-0.635731864213637,0,0,2.25358845496127,0,0,0.996398330896891,-1899.00819053435,-1570.47628697384,-328.531903560509
113501,3.15195185452282,0,0.81608111648379,0.8,0.170207819800049,1,8,2.25378351748143,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.232421028302465,0,1.1507414004965,0,0,0,-0.278420485269955,0,0,2.59560741881784,0,0,1.19102469059255,-1887.02187098087,-1576.04216089082,-310.979710090048
113601,3.59474364104472,0,0.981131776357545,0.8,0.164663214496777,1,8,2.14853525015054,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0500571879269289,0,1.04955973441079,0,0,0,-0.377112168231996,0,0,2.73318454053113,0,0,0.901930624177003,-1884.82146986173,-1559.02349904842,-325.79797081331
113701,3.60314172005285,0,0.789971212013616,0.8,0.179844892915054,1,8,2.05683815302806,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0575357528171092,0,1.23759174827238,0,0,0,-0.377617427094791,0,0,2.36446522931233,0,0,1.2146839065737,-1887.10459956859,-1538.86171609991,-348.242883468684
113801,3.11477843769466,0,0.670080854380248,0.8,0.19287294570195,1,8,2.05419731945217,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.368220651993534,0,1.12893592936313,0,0,0,-0.125086122729252,0,0,2.54642926458901,0,0,1.27279688144521,-1879.69767819455,-1553.03775138948,-326.659926805069
113901,3.09230397750704,0,0.520397407627361,0.8,0.197682307522334,1,8,1.98833246316458,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.140343229140087,0,1.26734966742223,0,0,0,0.244790418722438,0,0,2.53189794526764,0,0,1.03504232928297,-1920.11692568181,-1538.12573630689,-381.99118937492
114001,3.47451784170892,0,0.77565595243091,0.8,0.206768705177862,1,8,1.98997493219059,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.431676048781065,0,1.26559514527175,0,0,0,-0.379162366763862,0,0,2.1656061044448,0,0,1.19431205012049,-1939.52326774232,-1531.64960159632,-407.873666146003
114101,3.40113998849195,0,0.585859267307044,0.8,0.191950242889812,1,8,2.02064325960563,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.400494723054559,0,1.0259451166784,0,0,0,-0.346594560138832,0,0,2.14993799754884,0,0,1.23374434646576,-1930.69433985285,-1548.98791571961,-381.706424133245
114201,3.3162280128613,0,0.833711808274934,0.8,0.183238797590057,1,8,2.1352472280509,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.182989225167984,0,1.10215389112928,0,0,0,-0.378652420006419,0,0,2.02779248684495,0,0,0.81813111018069,-1924.25214028132,-1550.8811958805,-373.370944400827
114301,3.53147502973731,0,0.736419156248006,0.8,0.192806864996661,1,8,2.10761061426243,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.405549267144575,0,0.946089052595046,0,0,0,-0.835468003975071,0,0,2.34239094988182,0,0,0.759605578968783,-1964.91358505804,-1560.49069638685,-404.422888671184
114401,3.26913617972159,0,0.954760191026336,0.8,0.200721134246844,1,8,2.05782013537323,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0900653255380624,0,1.40410370586836,0,0,0,-0.208603869533826,0,0,2.34239094988182,0,0,0.977357459975591,-1940.07741727288,-1533.62636888691,-406.451048385973
114501,3.52789220697312,0,0.925615478421445,0.8,0.183805719737052,1,8,1.96694031759529,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0582311810323075,0,1.21048703495895,0,0,0,-0.660950802745941,0,0,2.44960148818618,0,0,1.06295546092837,-1955.27808206303,-1522.07302723198,-433.205054831048
114601,3.87819493221231,0,0.840815072842025,0.8,0.185311459184437,1,8,1.89882298589242,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.316720970838368,0,1.28066960729725,0,0,0,0.173496821184373,0,0,2.3234915415191,0,0,0.975358460840669,-1846.63145974941,-1510.12026182816,-336.511197921254
114701,3.56406672755458,0,0.933266261410633,0.8,0.166084679035508,1,8,2.03073869631817,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.425906557032868,0,1.14272796750189,0,0,0,0.0713843481565895,0,0,2.47478150084023,0,0,1.17181326675199,-1913.7484469986,-1530.67037193728,-383.078075061319
114801,3.57407440153673,0,0.914847589295902,0.8,0.174834180083595,1,8,2.08635632985202,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0486173897050968,0,1.11249111864273,0,0,0,-0.0966636919510018,0,0,2.64055332586783,0,0,1.28888068585843,-1837.60852293661,-1542.83883146452,-294.769691472088
114901,3.23019788953873,0,0.88411926073356,0.8,0.175898498840299,1,8,2.0965087206238,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.165706290788731,0,1.04438013984496,0,0,0,-0.432541338025211,0,0,2.50879695988873,0,0,1.36706842607042,-1877.51330032322,-1558.73062444451,-318.782675878715
115001,3.58759061847828,0,0.736990813407759,0.8,0.200066802560567,1,8,2.14263934138377,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0403036672756612,0,1.0579948056486,0,0,0,-0.682556495196983,0,0,2.46397036748868,0,0,1.57623501428782,-1929.49143521455,-1545.60867097166,-383.882764242887
115101,3.34666853798324,0,0.943711706776558,0.8,0.163559901484983,1,8,2.14263934138377,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.107433210146136,0,1.05750003863943,0,0,0,-0.665044147455313,0,0,2.68589626127788,0,0,1.31986335754732,-1851.97501082853,-1552.70514849796,-299.269862330568
115201,2.99700523665806,0,0.714906450598834,0.8,0.175388613477037,1,8,2.16538728405942,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.230087881604849,0,1.17424640416852,0,0,0,0.0767998904669809,0,0,2.58568683556798,0,0,1.03455495055478,-2002.05171536572,-1569.90331033854,-432.148405027178
115301,3.06828258398348,0,0.874840917730821,0.8,0.16926911090217,1,8,2.15507868414948,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.00354104620762064,0,0.971382880565852,0,0,0,-0.417778735808124,0,0,2.49334004423447,0,0,1.06999098220182,-1973.08603916125,-1556.471007078,-416.615032083249
115401,3.00488837369264,0,0.947164491816896,0.8,0.163241658544762,1,8,2.0179961382171,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.110929379469531,0,1.13036086574922,0,0,0,-0.432266466816116,0,0,2.27936649075222,0,0,1.03459379520406,-1876.89734516136,-1560.34664763352,-316.550697527838
115501,3.77063287462056,0,0.89941956246534,0.8,0.153043031641463,1,8,2.13464317680473,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.402496597075014,0,1.10839774411035,0,0,0,-0.432266466816116,0,0,2.52606157100208,0,0,1.24982353841981,-1850.77519768429,-1529.20122006789,-321.573977616394
115601,2.91375136752262,0,0.642235852695702,0.8,0.119773403202977,1,8,2.18782790947508,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.315293186757669,0,0.804577557063549,0,0,0,-0.300294197466895,0,0,2.76666750322558,0,0,1.10886083204606,-1955.62988173186,-1567.82605847456,-387.803823257298
115701,2.26095126786829,0,0.625275134273459,0.8,0.0875240724678058,1,8,2.19772396457385,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.205045494540307,0,1.14827350839252,0,0,0,0.410426937838955,0,0,2.78972318697898,0,0,1.05027397323178,-1919.59678634776,-1572.86228723921,-346.73449910855
115801,2.39303722235746,0,0.557971803700553,0.8,0.130600934337334,1,8,2.0238476506376,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0767275156380523,0,1.21944100712381,0,0,0,-0.329708032332212,0,0,2.9175790125337,0,0,1.22113451092687,-1886.09948599178,-1561.00224455372,-325.097241438066
115901,2.77270078044366,0,0.169900270667469,0.8,0.186103654564122,1,8,2.04113467701211,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0767275156380523,0,1.31180008600677,0,0,0,0.0488887814273591,0,0,2.33355634224133,0,0,1.21008698271006,-1948.52250326721,-1545.497885373,-403.024617894203
116001,3.41876889724335,0,0.491025383068322,0.8,0.187996958307521,1,8,2.06378501520965,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.24016820632957,0,0.885163064912771,0,0,0,-0.548668225870256,0,0,2.46028548829213,0,0,1.3954536406827,-1919.92350362666,-1542.55010748438,-377.373396142282
116101,3.29684632654978,0,0.56946037994421,0.8,0.158803761286721,1,8,2.19110393076691,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.24016820632957,0,0.763033065621269,0,0,0,-0.551462269687553,0,0,2.35619445587045,0,0,0.813601159446888,-1974.47574849766,-1568.98295480234,-405.492793695316
116201,3.22469115296215,0,0.854750764264675,0.8,0.159569701903947,1,8,2.02283421514923,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.171320642365699,0,0.720456475741366,0,0,0,-0.343216576496566,0,0,2.24949968406805,0,0,0.946898231376272,-1878.27269149737,-1534.24689166273,-344.025799834638
116301,3.40202721827448,0,0.653191001455764,0.8,0.15294653902253,1,8,1.99848019198049,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.14438306715872,0,0.817956706717023,0,0,0,-0.630056939826269,0,0,2.24949968406805,0,0,0.861962269276411,-1913.70779173646,-1544.25296539775,-369.454826338717
116401,3.23859753060941,0,0.578823806068776,0.8,0.174926323149838,1,8,2.02952744642035,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.112504024797196,0,1.00939005256062,0,0,0,-0.575968066072184,0,0,2.43492525488669,0,0,0.929227836826084,-1904.32169165527,-1545.53843530422,-358.78325635105
116501,3.40091326722775,0,0.619023314778097,0.8,0.189892473388139,1,8,2.13348263247733,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0499967297297737,0,1.10691878856698,0,0,0,-0.51306668068515,0,0,2.11741567138811,0,0,1.03752870157547,-1900.42825027225,-1549.10785139149,-351.320398880769
116601,3.39687705293788,0,0.693528666820567,0.8,0.146244627866225,1,8,2.1114222391042,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.103206550069586,0,0.978416359353513,0,0,0,-0.787188205951662,0,0,2.12238096395626,0,0,0.794913330773359,-1868.99358994097,-1545.00775729766,-323.9858326433
116701,3.02669506332838,0,0.883669425358396,0.8,0.156191377858879,1,8,2.15032679179065,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0199039385299891,0,1.01772223482833,0,0,0,-0.180852881497537,0,0,2.32844903550538,0,0,1.0808210672284,-1895.39639770889,-1559.13961327932,-336.256784429578
116801,2.98297321132396,0,0.705072226757263,0.8,0.174204414359657,1,8,2.20564690836102,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.151899531280607,0,1.0306601452262,0,0,0,-0.685184938924188,0,0,2.30876006045847,0,0,1.00787612635027,-1854.03775424565,-1566.39508591265,-287.642668333008
116901,3.27573056980364,0,0.820552517301174,0.8,0.160508065719267,1,8,2.14564213017236,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0368086967211951,0,1.1517914295957,0,0,0,-0.368667474647799,0,0,2.49586715291916,0,0,1.30428209699296,-1900.37192724311,-1552.02342428443,-348.348502958677
117001,3.38307384792218,0,0.971728324947895,0.8,0.17157505688935,1,8,2.18614276460337,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0613638745230536,0,1.20067072580925,0,0,0,-0.40409058322062,0,0,2.66250640685138,0,0,1.45174945900081,-1926.64927190446,-1569.53396399106,-357.115307913401
117101,3.39666970246151,0,0.917157785132575,0.8,0.156676105567081,1,8,2.02123183259515,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.222521006102601,0,1.05350123325981,0,0,0,-0.304890452533431,0,0,2.32270766720843,0,0,1.0361657491391,-1919.79131486946,-1545.52974494076,-374.261569928695
117201,3.28862174329638,0,0.686928925731816,0.8,0.150231894171521,1,8,2.11912963110496,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0777317889964202,0,0.718990510610257,0,0,0,-0.613423847783252,0,0,2.17535427077056,0,0,0.724428578404623,-1930.90866821584,-1543.58961264734,-387.319055568492
117301,3.19498267037806,0,0.926475526027526,0.8,0.149295283561472,1,8,2.04500471047801,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.202475940582405,0,0.724830703010906,0,0,0,-0.320326473519192,0,0,2.40265567373494,0,0,0.649439625413764,-1892.03370082778,-1529.31446115801,-362.719239669761
117401,3.91850935684923,0,0.894476308703619,0.8,0.202171620690454,1,8,2.10574011730065,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0628834159909877,0,1.24311608528873,0,0,0,-0.347191776688351,0,0,2.46750757275129,0,0,1.06025085024209,-1815.02897119913,-1515.53522175221,-299.493749446922
117501,3.67158539166356,0,0.713339243681192,0.8,0.215719985164258,1,8,2.00741543053191,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.154161727409149,0,1.08543494281944,0,0,0,-0.430351059418709,0,0,2.52130648495187,0,0,1.34785511825197,-1840.28245824738,-1529.08276502451,-311.199693222865
117601,3.69634576911032,0,0.951354458771386,0.8,0.217441528984936,1,8,1.9093129092834,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.111441104437873,0,1.23471727458311,0,0,0,-0.100866354013648,0,0,2.47863497552581,0,0,1.34785511825197,-1837.73631693266,-1519.04987269807,-318.686444234584
117701,3.40074543193783,0,0.890654136587632,0.8,0.165180945020018,1,8,2.11737941238775,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0626682572569677,0,1.20785931040853,0,0,0,-0.507432623812201,0,0,2.24705423478356,0,0,0.983284462198472,-1904.43402281846,-1550.94008293707,-353.493939881389
117801,3.84699874653484,0,0.923558946204092,0.8,0.182507385606851,1,8,2.18696504648808,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.229445906159866,0,1.44910784303514,0,0,0,-0.221563982770453,0,0,2.49258151848778,0,0,1.29956799104186,-1841.39347067888,-1554.66531387343,-286.728156805448
117901,3.69826632886738,0,0.794624911617922,0.8,0.184895344848942,1,8,2.13563785582927,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.140229675628402,0,1.3808261612539,0,0,0,-0.34257284013015,0,0,2.49259060724553,0,0,1.41023118189946,-1908.34549686675,-1536.42703197918,-371.918464887567
118001,3.68710527602555,0,0.998378512560409,0.8,0.198106149277142,1,8,2.03015241235839,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.213699919072596,0,1.2111224567144,0,0,0,-0.0952801460301012,0,0,2.59097709144365,0,0,1.39808199287979,-1935.34259279579,-1546.67140541667,-388.671187379117
118101,3.05867957157207,0,0.539937312728972,0.8,0.235910166290291,1,8,2.08278687969135,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.368825238591022,0,1.77199553863327,0,0,0,-0.417190170602452,0,0,2.71839855833452,0,0,1.67401053356108,-1951.08084529793,-1571.31142600153,-379.7694192964
118201,3.43650494095167,0,0.53732495857213,0.8,0.282195513293044,1,8,2.02461428531367,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.159507200330895,0,1.77199553863327,0,0,0,0.0909744637308254,0,0,2.96686211009273,0,0,1.17004006504039,-1955.15576045172,-1557.03066596151,-398.125094490206
118301,3.81363303387498,0,0.531999515098192,0.8,0.279581188860905,1,8,2.10846329779463,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.296044968651653,0,1.5105449339624,0,0,0,-0.283014228708532,0,0,2.42251915754489,0,0,0.91518887760926,-1918.0002716401,-1530.06782148094,-387.932450159157
118401,3.3614675167928,0,0.614921356074128,0.8,0.251334768814961,1,8,2.04225281509528,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.315981798975257,0,1.37795782755004,0,0,0,-0.435733705068194,0,0,2.16363649429257,0,0,1.3623838727245,-1927.67038353738,-1558.94492535762,-368.72545817976
118501,3.05975641375698,0,0.842191708489807,0.8,0.246458250862389,1,8,2.04225281509528,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.315981798975257,0,1.77135013906257,0,0,0,0.154489987085128,0,0,2.88341700008096,0,0,1.37707360647823,-1901.54891131151,-1559.51193372775,-342.036977583759
118601,2.86955596161753,0,0.366905035056176,0.8,0.187727356587482,1,8,2.11303577379452,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.41056963361401,0,1.56792582018216,0,0,0,0.101154380965636,0,0,2.84731753755333,0,0,1.09022670454108,-1864.57235621856,-1552.70942967152,-311.862926547045
118701,2.58183547347698,0,0.551219656074455,0.8,0.136365642006952,1,8,2.08153818668233,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0750846727926464,0,1.11531308052775,0,0,0,0.0822322268880802,0,0,2.54357201804385,0,0,0.793686886795448,-1895.07070665461,-1563.22947686816,-331.841229786452
118801,2.6731411012984,0,0.637711463173254,0.8,0.139288016021169,1,8,2.17577816965226,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0789506453970388,0,0.973533828122798,0,0,0,-0.407652557122829,0,0,2.31004016115076,0,0,0.874898762181204,-1947.53872747631,-1559.63159628367,-387.907131192642
118901,3.13210667814884,0,0.989730185672628,0.8,0.148599840433981,1,8,2.14125266832795,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.233241479668738,0,0.841741352543675,0,0,0,-0.417729011825978,0,0,2.57648636229144,0,0,1.15293736923413,-1963.73250595372,-1561.79598979265,-401.936516161068
119001,3.09037490343266,0,0.940592238637986,0.8,0.151217427833481,1,8,2.1426181234319,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.525652093295808,0,1.15916184230538,0,0,0,-0.868102020681539,0,0,2.39854336305908,0,0,1.14903196608194,-1862.11170760925,-1562.88333062881,-299.228376980443
119101,2.92760158533231,0,0.608196567841549,0.8,0.16354099573198,1,8,2.15942358385438,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.260131409579846,0,1.19331369157312,0,0,0,-0.396295121043676,0,0,2.51086557165932,0,0,1.01144381727521,-1918.77966867145,-1554.0744414202,-364.705227251249
119201,3.31287405807378,0,0.706187328185596,0.8,0.17023278348491,1,8,2.07646289128712,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.116665392284815,0,0.832900662642852,0,0,0,-0.401161149828083,0,0,1.85597439414811,0,0,0.953814449833752,-1946.9269044855,-1528.24450418667,-418.682400298829
119301,3.06918337881491,0,0.792447181672621,0.8,0.199607981572471,1,8,1.97985776540005,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0255239704005139,0,1.12100349482482,0,0,0,0.0344796919847319,0,0,2.46375766075909,0,0,0.857528200315946,-1996.29432780567,-1549.77192837183,-446.522399433839
119401,3.11300525173418,0,0.861241675990748,0.8,0.124808383442203,1,8,2.05290465449424,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.307279647409481,0,1.03555513057328,0,0,0,0.129374796629952,0,0,2.70869946925343,0,0,1.08012710074377,-1843.43095086013,-1548.44354996281,-294.987400897314
119501,3.51770081056559,0,0.777962029208927,0.8,0.189085071822247,1,8,2.05284023499048,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.264781255708343,0,0.952574406848721,0,0,0,-0.436707105139253,0,0,2.47377073491256,0,0,1.10652728032982,-1912.78548718477,-1537.76437783073,-375.02110935404
119601,3.44135941681717,0,0.90143827265487,0.8,0.162598550403051,1,8,2.10299696080446,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.228522958836293,0,0.871181605256049,0,0,0,-0.486282605921402,0,0,2.50461526962043,0,0,0.846373098466006,-1874.30073520994,-1532.69718966102,-341.603545548916
119701,3.55992477314831,0,0.832656610384709,0.8,0.159710114306865,1,8,1.99669601739203,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.222419970960802,0,0.744087671344007,0,0,0,-0.233390314132325,0,0,2.28917093959732,0,0,1.11347931191451,-1875.82522195865,-1520.80316091264,-355.022061046007
119801,2.92756277854008,0,0.474612670299449,0.8,0.183553675953137,1,8,2.1251172654383,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.129080301937117,0,0.920116327047796,0,0,0,-0.190603065831093,0,0,2.76239292288995,0,0,0.960175624007275,-1929.90773065051,-1563.36167453021,-366.546056120303
119901,2.73963123112024,0,0.473245363367825,0.8,0.150073602709465,1,8,2.09015973843086,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.222639259037116,0,1.06180826234617,0,0,0,-0.515823470749853,0,0,2.11645422374036,0,0,0.806557324605751,-1926.33493845849,-1547.00406811452,-379.330870343967
120001,2.84429683597601,0,0.485601486847935,0.8,0.143028460909337,1,8,2.17399656019342,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.215596617996479,0,0.690583481050429,0,0,0,-0.509483321804437,0,0,2.50432764380792,0,0,0.722175034750366,-1925.41840810095,-1558.50087248704,-366.91753561392
